A_value,B_value
29.163118563729725,0.15542799727786516
106.96325724107282,92.00046856167506
82.07556904539702,15.015399320235009
90.03866452569456,33.22292824427619
65.7870246402086,-0.9076755844089046
59.508514697852334,-4.955451130360711
94.94024691739412,9.338417687673584
69.81206530236915,32.883413011717266
68.39555746718462,22.01013712644835
85.85730821335132,2.2502420871336035
106.64282079013309,73.8612326259452
81.80440079699176,33.41961822048633
81.07862070411382,72.76071052267368
16.90827218843127,-5.0561047355352695
104.07833290380798,96.12160769338192
104.56795355259248,36.90105428027699
105.66016061594102,52.34092053198712
72.3395179888811,15.953810618960716
36.54880655933371,-3.07995776684026
74.29924964578582,46.84226421524386
45.24372674534827,2.26974084631928
79.58524814107908,-5.735876030613354
47.078809061283266,-8.346547171319143
106.05709909374217,36.744325688799215
38.82194721525063,31.755574544249754
60.069690597500355,4.7140896963105305
53.682405829774936,-4.908554005796972
73.27259357915946,40.89427299521581
46.55149045255554,33.8173429220791
52.114316014555115,4.1001032591961994
62.60532459281521,10.976756625136765
59.18765356155042,40.01690073462945
40.00904451182737,7.0699911379051805
48.02008358630979,42.31035393682849
76.57330305627869,53.6747725634736
31.449056102011383,15.479876787786345
83.46732868623106,11.606988307769509
23.36636521870387,19.999492335098058
66.949263101714,34.70627710804717
36.20413579970921,-8.82482405135287
105.16000286825002,26.959566727998542
4.058137830086501,-2.566412231833395
72.61914120428104,-1.5373126976319682
90.04704974219077,-1.625760125196262
91.95776494062132,66.69309737351695
88.61598330904658,63.94747779860711
77.3257833697361,68.38761963618853
23.320952137669757,-2.255091054699987
79.58341107140929,45.77044462614049
68.97841251266995,36.79057779352846
89.70173754140416,60.198164094864836
66.64888667924525,11.956768065965942
70.79115696950437,14.595108724918482
56.83727359610755,-9.661759838418508
79.41528594617844,70.97971669903995
102.06225623816981,78.14416795071496
43.44307907935472,0.5604835610798133
70.80874152429593,30.167593499346047
86.41383978052633,18.93880314185976
89.36049176883873,-4.452986277362818
88.64682194807546,57.02790576793217
68.98294598211008,-6.103039333600959
105.77229087123659,75.72550337262578
109.62735316490485,98.98714377017494
40.700154757663164,21.074730069069254
43.39458936766078,17.407620269990982
94.6791586904013,-3.177378490013476
49.04514515281709,1.2905084908595619
108.95739432166253,7.700895193332617
89.52321316351114,44.68252576755008
97.89680493122138,7.250801257997583
39.61863531472789,-8.126197111207802
66.54314593870214,55.7893895569875
97.43261713438453,19.821758209967932
96.99546119540676,20.901194000477417
51.67926074221268,29.010545913670413
1.0260287761689533,-6.518507356114864
95.36350926957948,7.0027353052368895
77.9830981455824,69.32158469518942
53.8949914524565,50.24087219416357
77.02415974773727,61.33460801487952
32.18327653507384,4.014138763755115
69.57483039963249,17.75701025088005
89.67025328394023,30.6670861984788
107.88988518950609,96.13136260040352
73.31650296241872,6.065506169299098
97.19855475486638,21.69152973349718
91.84353356362925,24.733317754162137
55.07371874705545,24.39884847269979
39.65264159185537,-5.594351189218618
74.5672236175755,41.855533336332
90.54526964930542,55.4557143084963
91.86790384723311,54.398808185738545
22.336541222321408,16.565283729079482
74.18659395939348,64.08521305921158
101.32784451334595,68.07142497993418
89.40036321531929,16.212281980174108
82.08396417448502,46.64129013872745
24.28125892058094,17.307221160858276
80.26959406910822,18.03077542849282
63.59834360547289,44.38302872586503
98.50421235049562,69.9269927398107
93.75072176381282,75.99722118639129
71.13448898593946,12.519191998206658
32.8426675113973,0.555899143031473
46.57690089001144,43.2863130146133
79.74216778678657,47.020433321267
94.91014001398742,80.7936178361486
103.3992725004,37.16512730545391
79.70509647229322,29.49889449274741
94.3475709175702,16.12503693924435
60.17917485076322,46.33567977113442
71.82532079128208,32.74383226168713
4.4159971271096055,-7.679602750754704
86.23472509337948,-2.928026583356469
55.32453798805635,48.8691829989234
69.32639452875833,26.42789631232879
68.96467460125899,45.4423606952758
108.98892408602318,53.22274530161944
64.98374490322782,1.523560889455391
64.04845625646661,-6.66168123586564
15.091084969238313,12.370829375518106
96.59465716332832,65.0675107594518
95.31706450861823,92.98901989752706
79.98790749636979,44.243394012108915
24.152127925662434,13.517754046938983
57.2806805333245,14.458092513170122
66.6409319388555,51.38021207106742
38.618418456903726,6.0955872086400795
99.65128744695953,8.78807497847308
77.88102143907905,-5.628010303420106
62.51594969255865,-9.952875357677522
83.47968010827383,5.1475396571300145
82.62466045950075,62.10635890034281
53.47149282355347,40.74023927622239
81.61287445712463,16.529933307306628
65.69642242754294,42.56734013481065
74.76719640829536,21.518724393672986
86.78029101885173,15.5803604325097
72.40219263564218,34.199323658965284
68.46633196234936,63.17454756097959
17.126051981090495,1.2324511583309103
50.04917845902933,47.798903796586536
102.25147842412146,56.69867495138325
56.4525034398074,40.433281961809946
32.81343193742248,-4.292348287570613
98.43876827605754,79.41620590353132
105.93227388098785,84.48202767252855
75.22381150481253,64.54513494041323
97.91856708074228,61.59191243572096
100.55324158731914,14.00641466951107
65.58237766218069,31.052912969794264
102.1875039477461,7.2780123342862595
22.028363777797637,1.753832778862341
105.15344332634515,-3.226256637474445
64.47859436820886,48.0588667810103
65.12882048753634,21.65849844881304
7.183270214401421,-9.801269064654958
16.234312329419687,15.639888219037129
109.24965483536579,90.48510025197199
103.05229525282147,57.36573176241785
100.65041177508569,93.1354152873896
107.81597535525229,77.09525770735523
60.25218832381972,4.175208087611985
49.40990839642465,-0.08881160440699887
83.01792505345819,8.239748963804146
49.967515102545136,43.40057322055919
67.93221189019951,35.65489853499641
87.58734816515937,13.871977520857861
86.38406066070685,39.86816997080661
89.90045727153796,87.60942434586454
41.711683461284395,-8.890807573648928
102.72628029921405,-1.4698379000462012
88.371380672013,16.358465265680945
43.50579373016076,40.188232486626724
92.78339636068299,42.60264364494012
84.69001326072562,-4.56749611728863
95.53403765870878,51.433746741165045
45.106513413558915,11.301989505371392
85.46003935228386,48.606430335800866
90.57505615064284,21.36472104209764
73.64079022532108,35.97503088280325
80.28905054554895,42.28534661587442
70.99742030349074,30.272251206972655
30.58482575423141,28.998023590318923
5.39974254502571,-5.257944134819734
92.52736895298146,56.28293806345347
90.39791899876727,9.820831907060054
102.2073964177091,58.798889460012575
81.3733330544755,29.140363081166527
70.21818000909673,34.29464695656749
94.10479928149098,24.19191531994008
76.77313951615042,43.68777802117748
100.67019721018505,96.63946196936594
84.6782878650678,-3.5720606320388715
87.21639593211363,53.014617285195214
0.44551225181023923,-6.289677063360499
108.5793059936172,83.01394859605126
40.965089001728884,16.108777341632706
97.95540157254771,80.65770881872731
59.62673770430331,13.280630640574781
53.46181025374831,0.7829507128617266
92.13896076876863,14.746255169655946
77.66292741963704,22.946341450504917
64.99586314315455,54.92746985128538
93.62212918128202,89.25806844749755
101.97600583038015,56.802886521439305
86.21460974742283,41.91310007680033
57.49219235080953,25.77404191832001
79.13327601356586,-0.18310696729593623
78.15838631320817,29.30454562613305
94.52119988892686,11.34219576543579
31.902663794478606,19.891714227967427
107.67259421008829,54.25316404492848
87.04775154292129,10.618479690412158
15.407381447275597,-9.821198957979117
53.98919234791515,23.38484322686729
26.311472728735865,0.677875555755886
46.80373753982459,35.98696177906388
103.07636935763541,8.324873882926028
81.93276970402759,61.76319818195216
84.7143951410226,-5.986095729945293
100.5181114896956,19.607835200434064
8.546071699836396,2.126685833735479
106.49679690562522,34.277733435657424
58.07355790814022,31.89522433500491
59.641004478347625,26.05800300301076
12.009908666099225,0.9043329183701765
108.48029597891897,54.30047255321432
79.51114322700892,-3.2619328548025406
66.47627118163953,60.986590820739934
42.421730850719705,33.12005637534456
100.03100719389899,21.780067925878978
100.28703665873208,1.3317941126321564
102.93909078082352,42.79155858933836
77.04843665345234,16.147125514849638
15.393953097866422,-0.24262444760400825
100.9332362919672,20.811689381195553
67.89406174807077,23.94320188073663
49.93237271564067,-8.927793450547362
43.70172595287032,35.556347354867555
79.91684635126818,46.032963501952636
94.04410680934282,57.445378027499146
93.58848293922027,43.31208236213076
102.77643689829169,26.999681628844534
90.05555468244353,-8.961022701946844
85.94170176057801,46.38193790712607
59.04532561220579,30.599698796974003
41.067374025025956,11.14655864466064
95.22269642204664,41.38027066039056
76.8054348378695,12.0228508152239
72.39531919947778,49.22918552208104
105.15179570123843,88.58441905155631
94.84262344080193,29.601561191882887
59.43198169349829,-4.462997830510815
101.79890654378103,74.85743572723784
81.59155731419692,15.71798544137041
101.60032425822342,89.86634948675105
102.8447743870636,77.10732572349805
74.0969017155708,58.66719075311212
100.31164741582683,85.53957836566208
39.47233189152889,29.389365307548154
106.26481626086714,30.529545366815995
55.292305770052366,17.780516314431335
105.42357308211676,78.2817621273458
80.65862343550486,30.03548780146403
59.718965513975846,3.671713128614499
103.6102342611376,64.07050902551875
17.49301898847437,7.994834850286999
18.751086911597675,6.264035173523915
84.32732586860175,48.218825942214
78.86368465335327,17.275674975678335
96.24921556857302,-9.644777054137634
42.86637484114175,13.627152874743107
107.82334402649455,101.35859073885126
56.15732615980508,11.9959493945545
95.8625146479031,-6.887816308431867
88.70783802411357,83.55640206432999
93.5719727334481,55.3537268150552
102.38040048357139,100.16688089870667
105.09643685595724,87.46417926329691
60.505912663132605,40.95883420500927
91.02260306793902,25.726564649896126
58.776049299773064,35.798940952644884
93.77972983308536,19.59520738434027
98.86524259904098,-4.142123009879115
103.74070675142445,94.39810245898462
54.024877238856135,-8.678279238501695
78.3697279947976,10.065620285904249
92.07466635358621,46.25062024322498
98.06226494730664,97.19006406066815
31.529990070388955,28.76460140120522
76.68850460081082,-6.86063111184946
95.40144954855334,38.656220821327125
69.44168580219,35.70418110684222
71.57038361828481,26.23009557255
66.19468575212889,35.75171865263341
92.62198584215992,8.621031701309466
54.937105092574015,6.197651792751408
88.06594168665009,22.432392191279824
95.18076703183424,8.384550181187155
62.07416483936697,40.7782211565579
49.2859716246314,18.861355920158466
90.6243816316184,17.551387188849553
88.6080740341818,54.20371584962095
36.36479155853553,15.84350242769666
72.82357652135101,53.593041100926285
94.48990028886615,26.73998679391177
100.18246031181549,80.74770573218119
82.30235156746511,-7.537276368595154
65.74025370027717,-3.475994569014178
60.37481171922194,43.312858898861585
55.71530586252902,54.162475276078084
61.881173858011664,8.857022906611935
97.48831151073969,70.52426780760017
85.36984526019667,14.68741542788386
41.70856364877902,3.188756417460535
71.44383687349485,54.07429707769788
10.101419558723755,-3.4544724131614313
105.29864476326223,15.35576673218057
63.14999880651142,46.51769000196737
47.44802202191801,33.51901490172753
19.243030960906836,8.430994217859823
71.8482707671531,43.95073990894369
57.44165842150572,0.2938435646969406
88.4099789041348,-9.516026804039456
81.79760402829986,29.15858395964576
74.03192320578948,36.234694271110506
91.68907440236079,72.81485480566289
57.778966545581014,54.21875127576493
39.61493411042606,16.617545007162246
105.9598768821042,101.91257043604064
68.96456486902693,59.901429588669544
71.93259137309371,34.5507063366179
89.50907400080487,67.8411197360617
90.16826861824008,88.02908932683445
48.1885667371428,40.38887746134507
91.15046370618266,61.0105572821291
92.37284328173769,23.011606036913584
73.7866748446788,53.97250978898656
89.75401749526247,51.170335869168746
102.07065573501077,46.68964233549757
99.8174168534748,8.933931342683202
34.40668605409721,-8.700035543908387
92.25580539929317,38.07220614211272
79.82743722247308,27.625261282633446
18.68804447204903,-7.879209847540585
81.8751052446272,-8.508085757970383
101.51227338058123,98.83498970031387
97.3354432363378,-0.9055591010936723
88.88899991255829,28.613528762212447
42.958133215623334,14.717082829919992
104.56180905324364,-5.079858900180554
77.64522115585122,52.22384635027929
31.940734699225352,10.010937113944518
55.43832056703141,3.2168143833660334
5.6193854433289925,0.7499008403333782
83.7100362300945,8.99252307805034
72.92275293519864,2.1962895277162175
89.9341842108068,8.134753227563976
21.981164726141344,10.81855063077893
86.0503095648906,69.18965928574406
109.16513389080626,59.54434463134392
59.331016553722634,0.3392797227941138
73.09133884546513,28.47436335006759
81.20593865027789,-7.427637834410246
84.7521188332058,-9.140268351182836
45.16683542914667,21.142033188365158
96.75523287671581,7.440914662579953
105.15301819153474,3.5477812839703926
108.76521097397837,18.779982510776172
66.37405208804947,-0.36623159453862186
97.49974628576805,9.347297443719597
56.078376511469116,4.203892423846876
50.03850417523299,-3.2676963377097223
76.21536214456042,19.977405248166566
81.35003086254372,76.9569616420722
104.19362698168425,63.86600982031737
58.680051576769614,-1.4445498789486777
109.31683629779823,85.19147533678945
99.39446211981175,7.982736054621192
52.78598875959624,38.73511341286871
109.33315171680154,-1.4428988431751133
74.13526432066428,63.36840497237175
77.84610727543857,-9.475115721065034
85.21142181132157,77.97270973087915
36.49199024245845,25.829408492652377
72.6416232108416,68.23150658275809
89.82642107519449,22.672096636129297
98.93320111065889,78.22079871345404
71.42068970160774,31.195069003994234
105.582864258376,85.83874015988364
47.6010680777502,42.57205627293737
79.17481272751944,-0.22793625898848902
109.11163139694075,99.48991860477672
57.62265452668866,55.55304840514738
105.8343040743549,1.2121293982234338
73.01369970611698,15.06683857110611
75.01962465041329,34.7362806765502
98.57027568813986,94.30559280758064
47.98992126637579,-8.516736214190427
67.73501333333246,13.222404521912182
109.39988435412175,33.29657046038215
83.80619179718475,59.809057054456815
95.57003396227252,-1.8042125935750342
54.847496250243225,30.994886808980105
67.19422768758426,43.74071405741514
55.373168096213746,39.64208137118473
109.50903330680974,90.01469693398018
78.56927951380078,40.05620159009489
93.3451996378437,49.50435108590615
101.81489182315487,45.530572815875
42.29604855093469,-7.716542101872523
101.70466007623034,81.87438227610595
25.945028508288026,-0.8466393986446406
59.94807930636968,36.693995621208934
55.97582809998403,25.795069728678243
41.890452636342566,18.460494967166518
69.57468258467478,34.97184633310432
80.40405960479562,11.13678295033533
30.948948646399252,10.61083241220295
57.57221512830694,50.416122354541876
93.50184647451535,71.38853263625803
85.39464933691306,39.75909359263403
86.60125867613174,42.35144858712346
2.108405763047987,-6.448973914506659
